recall and precision for query 1
0.0 | 0.0
0.0 | 0.0
0.2 | 0.333333333333
0.2 | 0.25
0.2 | 0.2
0.4 | 0.333333333333
0.4 | 0.285714285714
0.4 | 0.25
0.4 | 0.222222222222
0.4 | 0.2
0.4 | 0.181818181818
0.4 | 0.166666666667
0.4 | 0.153846153846
0.4 | 0.142857142857
0.4 | 0.133333333333
0.4 | 0.125
0.4 | 0.117647058824
0.4 | 0.111111111111
0.4 | 0.105263157895
0.4 | 0.1
0.4 | 0.0952380952381
0.4 | 0.0909090909091
0.4 | 0.0869565217391
0.4 | 0.0833333333333
0.4 | 0.08
0.4 | 0.0769230769231
0.4 | 0.0740740740741
0.4 | 0.0714285714286
0.4 | 0.0689655172414
0.4 | 0.0666666666667
0.4 | 0.0645161290323
0.4 | 0.0625
0.4 | 0.0606060606061
0.6 | 0.0882352941176
0.6 | 0.0857142857143
0.6 | 0.0833333333333
0.6 | 0.0810810810811
0.6 | 0.0789473684211
0.6 | 0.0769230769231
0.6 | 0.075
0.6 | 0.0731707317073
0.6 | 0.0714285714286
0.6 | 0.0697674418605
0.6 | 0.0681818181818
0.6 | 0.0666666666667
0.6 | 0.0652173913043
0.6 | 0.063829787234
0.6 | 0.0625
0.6 | 0.0612244897959
0.6 | 0.06
0.6 | 0.0588235294118
0.6 | 0.0576923076923
0.6 | 0.0566037735849
0.6 | 0.0555555555556
0.6 | 0.0545454545455
0.6 | 0.0535714285714
0.6 | 0.0526315789474
0.6 | 0.051724137931
0.8 | 0.0677966101695
0.8 | 0.0666666666667
0.8 | 0.0655737704918
0.8 | 0.0645161290323
0.8 | 0.0634920634921
0.8 | 0.0625
0.8 | 0.0615384615385
0.8 | 0.0606060606061
0.8 | 0.0597014925373
0.8 | 0.0588235294118
0.8 | 0.0579710144928
0.8 | 0.0571428571429
0.8 | 0.056338028169
0.8 | 0.0555555555556
0.8 | 0.0547945205479
0.8 | 0.0540540540541
0.8 | 0.0533333333333
0.8 | 0.0526315789474
0.8 | 0.0519480519481
0.8 | 0.0512820512821
0.8 | 0.0506329113924
0.8 | 0.05
0.8 | 0.0493827160494
0.8 | 0.0487804878049
0.8 | 0.0481927710843
0.8 | 0.047619047619
0.8 | 0.0470588235294
0.8 | 0.046511627907
0.8 | 0.0459770114943
0.8 | 0.0454545454545
0.8 | 0.0449438202247
0.8 | 0.0444444444444
0.8 | 0.043956043956
